year,state,geography_standardized,party,total_voters,percent
2025,kansas,Sherman,Democratic,310,8.537592949600661
2025,kansas,Sherman,Other/Unaffiliated,737,20.297438722115118
2025,kansas,Sherman,Republican,2584,71.16496832828422
2025,kansas,Smith,Democratic,267,9.417989417989418
2025,kansas,Smith,Other/Unaffiliated,463,16.331569664902997
2025,kansas,Smith,Republican,2105,74.25044091710758
2025,kansas,Stafford,Democratic,261,9.789947486871718
2025,kansas,Stafford,Other/Unaffiliated,521,19.5423855963991
2025,kansas,Stafford,Republican,1884,70.66766691672917
2025,kansas,Stanton,Democratic,123,11.964980544747082
2025,kansas,Stanton,Other/Unaffiliated,173,16.828793774319067
2025,kansas,Stanton,Republican,732,71.20622568093385
2025,kansas,Stevens,Democratic,287,8.605697151424287
2025,kansas,Stevens,Other/Unaffiliated,634,19.01049475262369
2025,kansas,Stevens,Republican,2414,72.38380809595203
2025,kansas,Sumner,Democratic,2478,15.915221579961464
2025,kansas,Sumner,Other/Unaffiliated,4221,27.109826589595375
2025,kansas,Sumner,Republican,8871,56.97495183044315
2025,kansas,Thomas,Democratic,511,9.335038363171355
2025,kansas,Thomas,Other/Unaffiliated,1244,22.725611983924004
2025,kansas,Thomas,Republican,3719,67.93934965290464
2025,kansas,Trego,Democratic,252,12.3046875
2025,kansas,Trego,Other/Unaffiliated,386,18.84765625
2025,kansas,Trego,Republican,1410,68.84765625
2025,kansas,Wabaunsee,Democratic,730,13.604174431606411
2025,kansas,Wabaunsee,Other/Unaffiliated,1227,22.86619455833023
2025,kansas,Wabaunsee,Republican,3409,63.52963101006336
2025,kansas,Wallace,Democratic,53,4.57290767903365
2025,kansas,Wallace,Other/Unaffiliated,192,16.566005176876615
2025,kansas,Wallace,Republican,914,78.86108714408974
2025,kansas,Washington,Democratic,267,7.408435072142064
2025,kansas,Washington,Other/Unaffiliated,444,12.319644839067703
2025,kansas,Washington,Republican,2893,80.27192008879024
2025,kansas,Wichita,Democratic,111,8.930008045052293
2025,kansas,Wichita,Other/Unaffiliated,269,21.64119066773934
2025,kansas,Wichita,Republican,863,69.42880128720836
2025,kansas,Wilson,Democratic,520,10.25236593059937
2025,kansas,Wilson,Other/Unaffiliated,1079,21.273659305993693
2025,kansas,Wilson,Republican,3473,68.47397476340694
2025,kansas,Woodson,Democratic,219,9.733333333333333
2025,kansas,Woodson,Other/Unaffiliated,532,23.644444444444446
2025,kansas,Woodson,Republican,1499,66.62222222222223
2025,kansas,Wyandotte,Democratic,40857,44.217532467532465
2025,kansas,Wyandotte,Other/Unaffiliated,33233,35.96645021645022
2025,kansas,Wyandotte,Republican,18310,19.816017316017316
2025,kentucky,Adair,Democratic,2656,19.48785677599237
2025,kentucky,Adair,Other/Unaffiliated,1124,8.247120111526892
2025,kentucky,Adair,Republican,9849,72.26502311248075
2025,kentucky,Allen,Democratic,3327,22.107781247923448
2025,kentucky,Allen,Other/Unaffiliated,1411,9.376038274968437
2025,kentucky,Allen,Republican,10311,68.51618047710811
2025,kentucky,Anderson,Democratic,6704,36.51615011710877
2025,kentucky,Anderson,Other/Unaffiliated,1589,8.655155509559345
2025,kentucky,Anderson,Republican,10066,54.82869437333188
2025,kentucky,Ballard,Democratic,2915,48.63196529863196
2025,kentucky,Ballard,Other/Unaffiliated,426,7.107107107107106
2025,kentucky,Ballard,Republican,2653,44.26092759426093
2025,kentucky,Barren,Democratic,11807,37.3745687062771
2025,kentucky,Barren,Other/Unaffiliated,2840,8.989902187331834
2025,kentucky,Barren,Republican,16944,53.635529106391054
2025,kentucky,Bath,Democratic,5244,56.8763557483731
2025,kentucky,Bath,Other/Unaffiliated,673,7.299349240780911
2025,kentucky,Bath,Republican,3303,35.82429501084599
2025,kentucky,Bell,Democratic,5559,30.426929392446635
2025,kentucky,Bell,Other/Unaffiliated,1264,6.9184455391351944
2025,kentucky,Bell,Republican,11447,62.65462506841817
2025,kentucky,Boone,Democratic,28417,27.53558589548551
2025,kentucky,Boone,Other/Unaffiliated,17083,16.553134175056446
2025,kentucky,Boone,Republican,57701,55.91127992945805
2025,kentucky,Bourbon,Democratic,6399,44.70448511946346
2025,kentucky,Bourbon,Other/Unaffiliated,1416,9.892413022216012
2025,kentucky,Bourbon,Republican,6499,45.403101858320525
2025,kentucky,Boyd,Democratic,14390,41.17899556445844
2025,kentucky,Boyd,Other/Unaffiliated,4121,11.792817284303906
2025,kentucky,Boyd,Republican,16434,47.02818715123766
2025,kentucky,Boyle,Democratic,9081,41.26039347539643
2025,kentucky,Boyle,Other/Unaffiliated,2305,10.47298832295879
2025,kentucky,Boyle,Republican,10623,48.26661820164478
2025,kentucky,Bracken,Democratic,3002,46.84769038701623
2025,kentucky,Bracken,Other/Unaffiliated,471,7.350187265917603
2025,kentucky,Bracken,Republican,2935,45.80212234706617
2025,kentucky,Breathitt,Democratic,7461,77.1083092186854
2025,kentucky,Breathitt,Other/Unaffiliated,410,4.23728813559322
2025,kentucky,Breathitt,Republican,1805,18.654402645721373
2025,kentucky,Breckinridge,Democratic,4862,31.6742671009772
2025,kentucky,Breckinridge,Other/Unaffiliated,1201,7.824104234527687
2025,kentucky,Breckinridge,Republican,9287,60.50162866449511
2025,kentucky,Bullitt,Democratic,21416,33.15940233800418
2025,kentucky,Bullitt,Other/Unaffiliated,7570,11.720987845474957
2025,kentucky,Bullitt,Republican,35599,55.119609816520864
2025,kentucky,Butler,Democratic,1521,16.937639198218264
2025,kentucky,Butler,Other/Unaffiliated,597,6.648106904231625
2025,kentucky,Butler,Republican,6862,76.41425389755011
2025,kentucky,Caldwell,Democratic,4077,43.38618708098329
2025,kentucky,Caldwell,Other/Unaffiliated,755,8.03447908907098
2025,kentucky,Caldwell,Republican,4565,48.579333829945725
2025,kentucky,Calloway,Democratic,11778,42.54442999566537
2025,kentucky,Calloway,Other/Unaffiliated,3511,12.682415835861871
2025,kentucky,Calloway,Republican,12395,44.773154168472765
2025,kentucky,Campbell,Democratic,26038,36.124753739004966
2025,kentucky,Campbell,Other/Unaffiliated,11332,15.721856877271845
2025,kentucky,Campbell,Republican,34708,48.15338938372319
2025,kentucky,Carlisle,Democratic,1685,45.77560445531106
2025,kentucky,Carlisle,Other/Unaffiliated,214,5.813637598478675
2025,kentucky,Carlisle,Republican,1782,48.41075794621027
2025,kentucky,Carroll,Democratic,4086,53.86237806485631
2025,kentucky,Carroll,Other/Unaffiliated,672,8.858423411547587
2025,kentucky,Carroll,Republican,2828,37.279198523596094
2025,kentucky,Carter,Democratic,7617,40.7696836696462
2025,kentucky,Carter,Other/Unaffiliated,1601,8.569287587646524
2025,kentucky,Carter,Republican,9465,50.66102874270727
2025,kentucky,Casey,Democratic,1419,13.067501611566442
2025,kentucky,Casey,Other/Unaffiliated,642,5.912146606501519
2025,kentucky,Casey,Republican,8798,81.02035178193205
2025,kentucky,Christian,Democratic,19892,43.76966576451691
2025,kentucky,Christian,Other/Unaffiliated,6182,13.602658041234845
2025,kentucky,Christian,Republican,19373,42.627676194248245
2025,kentucky,Clark,Democratic,11736,40.637119113573405
2025,kentucky,Clark,Other/Unaffiliated,3456,11.966759002770083
2025,kentucky,Clark,Republican,13688,47.39612188365651
2025,kentucky,Clay,Democratic,1536,11.340815121086829
2025,kentucky,Clay,Other/Unaffiliated,589,4.348789131718842
2025,kentucky,Clay,Republican,11419,84.31039574719433
2025,kentucky,Clinton,Democratic,799,11.032863849765258
2025,kentucky,Clinton,Other/Unaffiliated,278,3.83871858602596
2025,kentucky,Clinton,Republican,6165,85.12841756420877
2025,kentucky,Crittenden,Democratic,1768,27.811860940695297
2025,kentucky,Crittenden,Other/Unaffiliated,619,9.737297467358816
2025,kentucky,Crittenden,Republican,3970,62.45084159194588
2025,kentucky,Cumberland,Democratic,614,11.821332306507509
2025,kentucky,Cumberland,Other/Unaffiliated,323,6.218713900654602
2025,kentucky,Cumberland,Republican,4257,81.9599537928379
2025,kentucky,Daviess,Democratic,32345,43.07268223826138
2025,kentucky,Daviess,Other/Unaffiliated,7774,10.352358377500199
2025,kentucky,Daviess,Republican,34975,46.574959384238426
2025,kentucky,Edmonson,Democratic,2148,22.035289290110793
2025,kentucky,Edmonson,Other/Unaffiliated,802,8.22732868280673
2025,kentucky,Edmonson,Republican,6798,69.73738202708248
2025,kentucky,Elliott,Democratic,3175,67.03969594594594
2025,kentucky,Elliott,Other/Unaffiliated,321,6.777871621621621
2025,kentucky,Elliott,Republican,1240,26.182432432432435
2025,kentucky,Estill,Democratic,3068,29.415148609779486
2025,kentucky,Estill,Other/Unaffiliated,895,8.581016299137104
2025,kentucky,Estill,Republican,6467,62.00383509108342
2025,kentucky,Fayette,Democratic,116009,51.84157371657372
2025,kentucky,Fayette,Other/Unaffiliated,31541,14.094898469898471
2025,kentucky,Fayette,Republican,76226,34.06352781352781
2025,kentucky,Fleming,Democratic,4241,39.246714788080695
2025,kentucky,Fleming,Other/Unaffiliated,814,7.532852119193041
2025,kentucky,Fleming,Republican,5751,53.22043309272626
2025,kentucky,Floyd,Democratic,17098,64.20819407412971
2025,kentucky,Floyd,Other/Unaffiliated,1667,6.260092380487438
2025,kentucky,Floyd,Republican,7864,29.531713545382853
2025,kentucky,Franklin,Democratic,21576,55.71738456770995
2025,kentucky,Franklin,Other/Unaffiliated,3946,10.190063010019626
2025,kentucky,Franklin,Republican,13202,34.09255242227043
2025,kentucky,Fulton,Democratic,2831,57.740159086273714
2025,kentucky,Fulton,Other/Unaffiliated,499,10.17744238221497
2025,kentucky,Fulton,Republican,1573,32.082398531511316
2025,kentucky,Gallatin,Democratic,2469,39.07263807564488
2025,kentucky,Gallatin,Other/Unaffiliated,707,11.188479189745212
2025,kentucky,Gallatin,Republican,3143,49.73888273460991
2025,kentucky,Garrard,Democratic,3131,23.316949657432232
2025,kentucky,Garrard,Other/Unaffiliated,1327,9.882335418528449
2025,kentucky,Garrard,Republican,8970,66.80071492403931
2025,kentucky,Grant,Democratic,5136,28.65112127635836
2025,kentucky,Grant,Other/Unaffiliated,2198,12.261519580497602
2025,kentucky,Grant,Republican,10592,59.087359143144035
2025,kentucky,Graves,Democratic,11416,42.99811676082862
2025,kentucky,Graves,Other/Unaffiliated,2200,8.286252354048965
2025,kentucky,Graves,Republican,12934,48.715630885122415
2025,kentucky,Grayson,Democratic,4385,23.17408307789874
2025,kentucky,Grayson,Other/Unaffiliated,1461,7.721171123559878
2025,kentucky,Grayson,Republican,13076,69.10474579854137
2025,kentucky,Green,Democratic,1899,22.484016102296945
2025,kentucky,Green,Other/Unaffiliated,599,7.092114610466494
2025,kentucky,Green,Republican,5948,70.42386928723656
2025,kentucky,Greenup,Democratic,10322,37.0176445273275
2025,kentucky,Greenup,Other/Unaffiliated,2850,10.220915220197963
2025,kentucky,Greenup,Republican,14712,52.761440252474536
2025,kentucky,Hancock,Democratic,2662,39.47212336892052
2025,kentucky,Hancock,Other/Unaffiliated,549,8.140569395017794
2025,kentucky,Hancock,Republican,3533,52.38730723606169
2025,kentucky,Hardin,Democratic,31893,39.042932167909214
2025,kentucky,Hardin,Other/Unaffiliated,11572,14.166268806542046
2025,kentucky,Hardin,Republican,38222,46.79079902554874
2025,kentucky,Harlan,Democratic,6422,35.336194563662374
2025,kentucky,Harlan,Other/Unaffiliated,910,5.007153075822604
2025,kentucky,Harlan,Republican,10842,59.65665236051502
2025,kentucky,Harrison,Democratic,6302,44.52137054044507
2025,kentucky,Harrison,Other/Unaffiliated,1091,7.707523843164959
2025,kentucky,Harrison,Republican,6762,47.77110561638997
2025,kentucky,Hart,Democratic,5240,38.85222807147623
2025,kentucky,Hart,Other/Unaffiliated,1078,7.992882034551791
2025,kentucky,Hart,Republican,7169,53.15488989397197
2025,kentucky,Henderson,Democratic,17420,52.507836990595614
2025,kentucky,Henderson,Other/Unaffiliated,3262,9.832408970340005
2025,kentucky,Henderson,Republican,12494,37.65975403906439
2025,kentucky,Henry,Democratic,4822,39.33436658781304
2025,kentucky,Henry,Other/Unaffiliated,1059,8.638551268455828
2025,kentucky,Henry,Republican,6378,52.02708214373114
2025,kentucky,Hickman,Democratic,1501,46.071209330877835
2025,kentucky,Hickman,Other/Unaffiliated,244,7.4892572130141195
2025,kentucky,Hickman,Republican,1513,46.43953345610804
2025,kentucky,Hopkins,Democratic,14290,43.75784670974064
2025,kentucky,Hopkins,Other/Unaffiliated,3137,9.60590378785559
2025,kentucky,Hopkins,Republican,15230,46.63624950240377
2025,kentucky,Jackson,Democratic,1039,10.592313181771843
2025,kentucky,Jackson,Other/Unaffiliated,595,6.065857885615252
2025,kentucky,Jackson,Republican,8175,83.3418289326129
2025,kentucky,Jefferson,Democratic,323747,55.63896465024034
2025,kentucky,Jefferson,Other/Unaffiliated,72371,12.437636520809594
2025,kentucky,Jefferson,Republican,185753,31.923398828950063
2025,kentucky,Jessamine,Democratic,13537,33.53897230067886
2025,kentucky,Jessamine,Other/Unaffiliated,4998,12.382934443288242
2025,kentucky,Jessamine,Republican,21827,54.0780932560329
2025,kentucky,Johnson,Democratic,4511,27.058964669186015
2025,kentucky,Johnson,Other/Unaffiliated,1092,6.550296922800072
2025,kentucky,Johnson,Republican,11068,66.39073840801392
2025,kentucky,Kenton,Democratic,53242,36.05007820487646
2025,kentucky,Kenton,Other/Unaffiliated,25282,17.118404214261048
2025,kentucky,Kenton,Republican,69165,46.83151758086249
2025,kentucky,Knott,Democratic,6975,68.39576387526967
2025,kentucky,Knott,Other/Unaffiliated,478,4.68719356736615
2025,kentucky,Knott,Republican,2745,26.91704255736419
2025,kentucky,Knox,Democratic,4774,21.204583814515413
2025,kentucky,Knox,Other/Unaffiliated,1370,6.085102602824908
2025,kentucky,Knox,Republican,16370,72.71031358265968
2025,kentucky,Larue,Democratic,4245,36.547567800258285
2025,kentucky,Larue,Other/Unaffiliated,1071,9.220835126990961
2025,kentucky,Larue,Republican,6299,54.231597072750745
2025,kentucky,Laurel,Democratic,8491,18.080575784676974
2025,kentucky,Laurel,Other/Unaffiliated,3467,7.382564626719475
2025,kentucky,Laurel,Republican,35004,74.53685958860355
2025,kentucky,Lawrence,Democratic,3634,31.707529883954276
2025,kentucky,Lawrence,Other/Unaffiliated,1009,8.803769304598202
2025,kentucky,Lawrence,Republican,6818,59.488700811447515
2025,kentucky,Lee,Democratic,1208,25.71306939123031
2025,kentucky,Lee,Other/Unaffiliated,285,6.066411238825032
2025,kentucky,Lee,Republican,3205,68.22051936994465
2025,kentucky,Leslie,Democratic,688,9.515905947441217
2025,kentucky,Leslie,Other/Unaffiliated,306,4.232365145228216
2025,kentucky,Leslie,Republican,6236,86.25172890733057
2025,kentucky,Letcher,Democratic,7762,52.613027858740594
2025,kentucky,Letcher,Other/Unaffiliated,748,5.070155222666576
2025,kentucky,Letcher,Republican,6243,42.31681691859283
2025,kentucky,Lewis,Democratic,1675,17.13029249335242
2025,kentucky,Lewis,Other/Unaffiliated,631,6.453262425853958
2025,kentucky,Lewis,Republican,7472,76.41644508079362
2025,kentucky,Lincoln,Democratic,5626,30.83753562815172
2025,kentucky,Lincoln,Other/Unaffiliated,1841,10.090988818241614
2025,kentucky,Lincoln,Republican,10777,59.07147555360667
2025,kentucky,Livingston,Democratic,2790,38.099139696845555
2025,kentucky,Livingston,Other/Unaffiliated,590,8.056807319404616
2025,kentucky,Livingston,Republican,3943,53.844052983749826
2025,kentucky,Logan,Democratic,7925,41.0324117220669
2025,kentucky,Logan,Other/Unaffiliated,1921,9.946153049601325
2025,kentucky,Logan,Republican,9468,49.021435228331775
2025,kentucky,Lyon,Democratic,2604,41.47157190635451
2025,kentucky,Lyon,Other/Unaffiliated,570,9.077878643096035
2025,kentucky,Lyon,Republican,3105,49.45054945054945
2025,kentucky,Madison,Democratic,26378,37.181962984367736
2025,kentucky,Madison,Other/Unaffiliated,8961,12.63126735548257
2025,kentucky,Madison,Republican,35604,50.1867696601497
2025,kentucky,Magoffin,Democratic,4662,51.24203121565179
2025,kentucky,Magoffin,Other/Unaffiliated,289,3.176522312596175
2025,kentucky,Magoffin,Republican,4147,45.58144647175204
2025,kentucky,Marion,Democratic,7648,56.488662382746135
2025,kentucky,Marion,Other/Unaffiliated,883,6.521899697171135
2025,kentucky,Marion,Republican,5008,36.98943792008272
2025,kentucky,Marshall,Democratic,10016,40.24752873101342
2025,kentucky,Marshall,Other/Unaffiliated,2104,8.454552760588282
2025,kentucky,Marshall,Republican,12766,51.2979185083983
2025,kentucky,Martin,Democratic,1109,15.890528729044275
2025,kentucky,Martin,Other/Unaffiliated,325,4.656827625734346
2025,kentucky,Martin,Republican,5545,79.45264364522137
2025,kentucky,Mason,Democratic,5419,43.620703533768015
2025,kentucky,Mason,Other/Unaffiliated,1311,10.553006520164212
2025,kentucky,Mason,Republican,5693,45.826289946067774
2025,kentucky,Mccracken,Democratic,25287,42.504874604988906
2025,kentucky,Mccracken,Other/Unaffiliated,7044,11.840247428225643
2025,kentucky,Mccracken,Republican,27161,45.65487796678545
2025,kentucky,Mccreary,Democratic,1722,16.311452117078716
2025,kentucky,Mccreary,Other/Unaffiliated,801,7.587382779198635
2025,kentucky,Mccreary,Republican,8034,76.10116510372265
2025,kentucky,Mclean,Democratic,2870,43.170878459687124
2025,kentucky,Mclean,Other/Unaffiliated,498,7.490974729241877
2025,kentucky,Mclean,Republican,3280,49.338146811071
2025,kentucky,Meade,Democratic,7831,35.47451868629671
2025,kentucky,Meade,Other/Unaffiliated,2491,11.284258210645527
2025,kentucky,Meade,Republican,11753,53.241223103057756
2025,kentucky,Menifee,Democratic,2636,50.878208839992276
2025,kentucky,Menifee,Other/Unaffiliated,458,8.839992279482725
2025,kentucky,Menifee,Republican,2087,40.281798880524995
2025,kentucky,Mercer,Democratic,6933,37.939148517018715
2025,kentucky,Mercer,Other/Unaffiliated,1803,9.866476961803656
2025,kentucky,Mercer,Republican,9538,52.194374521177636
2025,kentucky,Metcalfe,Democratic,2719,34.05561122244489
2025,kentucky,Metcalfe,Other/Unaffiliated,698,8.74248496993988
2025,kentucky,Metcalfe,Republican,4567,57.20190380761523
2025,kentucky,Monroe,Democratic,850,10.670348983178508
2025,kentucky,Monroe,Other/Unaffiliated,392,4.92091388400703
2025,kentucky,Monroe,Republican,6724,84.40873713281447
2025,kentucky,Montgomery,Democratic,9177,44.91044337868259
2025,kentucky,Montgomery,Other/Unaffiliated,1786,8.740334736223941
2025,kentucky,Montgomery,Republican,9471,46.34922188509347
2025,kentucky,Morgan,Democratic,5185,59.852245180653355
2025,kentucky,Morgan,Other/Unaffiliated,521,6.014082881218977
2025,kentucky,Morgan,Republican,2957,34.13367193812767
2025,kentucky,Muhlenberg,Democratic,10768,49.62440665468455
2025,kentucky,Muhlenberg,Other/Unaffiliated,1643,7.571777501267339
2025,kentucky,Muhlenberg,Republican,9288,42.80381584404812
2025,kentucky,Nelson,Democratic,14866,41.83010214130955
2025,kentucky,Nelson,Other/Unaffiliated,3740,10.52365007456597
2025,kentucky,Nelson,Republican,16933,47.64624778412448
2025,kentucky,Nicholas,Democratic,3077,57.460317460317455
2025,kentucky,Nicholas,Other/Unaffiliated,384,7.170868347338935
2025,kentucky,Nicholas,Republican,1894,35.368814192343606
2025,kentucky,Ohio,Democratic,4965,29.534233537564692
2025,kentucky,Ohio,Other/Unaffiliated,1462,8.696686693236572
2025,kentucky,Ohio,Republican,10384,61.76907976919874
2025,kentucky,Oldham,Democratic,16940,31.579143597487093
2025,kentucky,Oldham,Other/Unaffiliated,7144,13.317674253863505
2025,kentucky,Oldham,Republican,29559,55.103182148649395
2025,kentucky,Owen,Democratic,3078,37.12459293209504
2025,kentucky,Owen,Other/Unaffiliated,665,8.020745386563743
2025,kentucky,Owen,Republican,4548,54.85466168134121
2025,kentucky,Owsley,Democratic,665,20.41756217377955
2025,kentucky,Owsley,Other/Unaffiliated,142,4.359840343874731
2025,kentucky,Owsley,Republican,2450,75.22259748234572
2025,kentucky,Pendleton,Democratic,3500,32.31166912850812
2025,kentucky,Pendleton,Other/Unaffiliated,1104,10.19202363367799
2025,kentucky,Pendleton,Republican,6228,57.49630723781388
2025,kentucky,Perry,Democratic,10459,56.676059390917956
2025,kentucky,Perry,Other/Unaffiliated,969,5.250894115096997
2025,kentucky,Perry,Republican,7026,38.073046493985046
2025,kentucky,Pike,Democratic,20210,48.05268914356365
2025,kentucky,Pike,Other/Unaffiliated,3217,7.648960958676114
2025,kentucky,Pike,Republican,18631,44.29834989776024
2025,kentucky,Powell,Democratic,4348,46.1767204757859
2025,kentucky,Powell,Other/Unaffiliated,683,7.253610875106202
2025,kentucky,Powell,Republican,4385,46.5696686491079
2025,kentucky,Pulaski,Democratic,9513,18.726377952755904
2025,kentucky,Pulaski,Other/Unaffiliated,4915,9.675196850393702
2025,kentucky,Pulaski,Republican,36372,71.59842519685039
2025,kentucky,Robertson,Democratic,982,56.43678160919541
2025,kentucky,Robertson,Other/Unaffiliated,91,5.2298850574712645
2025,kentucky,Robertson,Republican,667,38.333333333333336
2025,kentucky,Rockcastle,Democratic,1735,14.128664495114007
2025,kentucky,Rockcastle,Other/Unaffiliated,860,7.0032573289902285
2025,kentucky,Rockcastle,Republican,9685,78.86807817589576
2025,kentucky,Rowan,Democratic,8720,48.944768747193535
2025,kentucky,Rowan,Other/Unaffiliated,1953,10.962056578356535
2025,kentucky,Rowan,Republican,7143,40.093174674449934
2025,kentucky,Russell,Democratic,2085,15.104317589104607
2025,kentucky,Russell,Other/Unaffiliated,931,6.744421906693712
2025,kentucky,Russell,Republican,10788,78.15126050420169
2025,kentucky,Scott,Democratic,16934,38.02146481656114
2025,kentucky,Scott,Other/Unaffiliated,4990,11.203915757330819
2025,kentucky,Scott,Republican,22614,50.774619426108046
2025,kentucky,Shelby,Democratic,13958,36.473385769160416
2025,kentucky,Shelby,Other/Unaffiliated,4241,11.082076876845488
2025,kentucky,Shelby,Republican,20070,52.44453735399409
2025,kentucky,Simpson,Democratic,5509,38.03244735933725
2025,kentucky,Simpson,Other/Unaffiliated,1755,12.115982050396962
2025,kentucky,Simpson,Republican,7221,49.851570590265794
2025,kentucky,Spencer,Democratic,4943,29.966656562594725
2025,kentucky,Spencer,Other/Unaffiliated,1556,9.433161564110335
2025,kentucky,Spencer,Republican,9996,60.600181873294936
2025,kentucky,Taylor,Democratic,5777,31.034112275047004
2025,kentucky,Taylor,Other/Unaffiliated,1617,8.686543110394842
2025,kentucky,Taylor,Republican,11221,60.27934461455815
2025,kentucky,Todd,Democratic,3937,48.24163705428256
2025,kentucky,Todd,Other/Unaffiliated,719,8.810194829065065
2025,kentucky,Todd,Republican,3505,42.94816811665237
2025,kentucky,Trigg,Democratic,3976,35.27324343506032
2025,kentucky,Trigg,Other/Unaffiliated,1063,9.430447125621008
2025,kentucky,Trigg,Republican,6233,55.29630943931867
2025,kentucky,Trimble,Democratic,3236,46.52098907418056
2025,kentucky,Trimble,Other/Unaffiliated,604,8.683151236342725
2025,kentucky,Trimble,Republican,3116,44.79585968947671
2025,kentucky,Union,Democratic,4938,50.09129640900791
2025,kentucky,Union,Other/Unaffiliated,694,7.039967539054574
2025,kentucky,Union,Republican,4226,42.86873605193751
2025,kentucky,Warren,Democratic,37056,40.42237542542979
2025,kentucky,Warren,Other/Unaffiliated,11785,12.855615673269918
2025,kentucky,Warren,Republican,42831,46.722008901300285
2025,kentucky,Washington,Democratic,3882,41.661300708306506
2025,kentucky,Washington,Other/Unaffiliated,679,7.286971453101524
2025,kentucky,Washington,Republican,4757,51.05172783859197
2025,kentucky,Wayne,Democratic,3268,22.997888810696693
2025,kentucky,Wayne,Other/Unaffiliated,1000,7.0372976776917655
2025,kentucky,Wayne,Republican,9942,69.96481351161154
2025,kentucky,Webster,Democratic,4175,47.807168212527195
2025,kentucky,Webster,Other/Unaffiliated,638,7.305622351998167
2025,kentucky,Webster,Republican,3920,44.88720943547463
2025,kentucky,Whitley,Democratic,4518,17.365568666641042
2025,kentucky,Whitley,Other/Unaffiliated,1917,7.368259215128569
2025,kentucky,Whitley,Republican,19582,75.26617211823039
2025,kentucky,Wolfe,Democratic,3763,72.19877206446662
2025,kentucky,Wolfe,Other/Unaffiliated,271,5.1995395241749804
2025,kentucky,Wolfe,Republican,1178,22.601688411358403
2025,kentucky,Woodford,Democratic,9655,44.55057216685124
2025,kentucky,Woodford,Other/Unaffiliated,2355,10.86655592469546
2025,kentucky,Woodford,Republican,9662,44.582871908453306
2025,louisiana,Acadia,Democratic,11430,29.896421845574388
2025,louisiana,Acadia,Other/Unaffiliated,9401,24.58934923624189
2025,louisiana,Acadia,Republican,17401,45.51422891818372
2025,louisiana,Allen,Democratic,3901,31.730925654790955
2025,louisiana,Allen,Other/Unaffiliated,2905,23.62941272165284
2025,louisiana,Allen,Republican,5488,44.6396616235562
2025,louisiana,Ascension,Democratic,25510,30.257383465781047
2025,louisiana,Ascension,Other/Unaffiliated,24293,28.813901079350018
2025,louisiana,Ascension,Republican,34507,40.928715454868936
2025,louisiana,Assumption,Democratic,6471,46.19832940672521
2025,louisiana,Assumption,Other/Unaffiliated,2970,21.20368387234954
2025,louisiana,Assumption,Republican,4566,32.597986720925256
2025,louisiana,Avoyelles,Democratic,9110,39.55194720618243
2025,louisiana,Avoyelles,Other/Unaffiliated,5617,24.386749446446405
2025,louisiana,Avoyelles,Republican,8306,36.061303347371165
2025,louisiana,Beauregard,Democratic,4313,18.560915780866722
2025,louisiana,Beauregard,Other/Unaffiliated,7000,30.124370615828205
2025,louisiana,Beauregard,Republican,11924,51.31471360330507
2025,louisiana,Bienville,Democratic,3915,44.65609672636022
2025,louisiana,Bienville,Other/Unaffiliated,1799,20.52013231436067
2025,louisiana,Bienville,Republican,3053,34.823770959279116
2025,louisiana,Bossier,Democratic,17897,23.599609684055068
2025,louisiana,Bossier,Other/Unaffiliated,22376,29.505775621077063
2025,louisiana,Bossier,Republican,35563,46.894614694867876
2025,louisiana,Caddo,Democratic,67525,44.61070921282991
2025,louisiana,Caddo,Other/Unaffiliated,40618,26.83447296270604
2025,louisiana,Caddo,Republican,43222,28.554817824464045
2025,louisiana,Calcasieu,Democratic,37755,30.61894798306652
2025,louisiana,Calcasieu,Other/Unaffiliated,36747,29.80146951486546
2025,louisiana,Calcasieu,Republican,48804,39.57958250206803
2025,louisiana,Caldwell,Democratic,1386,23.286290322580644
2025,louisiana,Caldwell,Other/Unaffiliated,1442,24.227150537634408
2025,louisiana,Caldwell,Republican,3124,52.48655913978495
2025,louisiana,Cameron,Democratic,973,22.21461187214612
2025,louisiana,Cameron,Other/Unaffiliated,1138,25.981735159817354
2025,louisiana,Cameron,Republican,2269,51.80365296803653
2025,louisiana,Catahoula,Democratic,2230,36.44386337636869
2025,louisiana,Catahoula,Other/Unaffiliated,1336,21.833632946559895
2025,louisiana,Catahoula,Republican,2553,41.722503677071415
2025,louisiana,Claiborne,Democratic,3337,39.74038347028701
2025,louisiana,Claiborne,Other/Unaffiliated,2049,24.401571989996427
2025,louisiana,Claiborne,Republican,3011,35.858044539716566
2025,louisiana,Concordia,Democratic,5059,41.97643544639894
2025,louisiana,Concordia,Other/Unaffiliated,2708,22.46929970129439
2025,louisiana,Concordia,Republican,4285,35.55426485230667
2025,louisiana,De Soto,Democratic,7115,36.195757236607825
2025,louisiana,De Soto,Other/Unaffiliated,4560,23.197843007579998
2025,louisiana,De Soto,Republican,7982,40.60639975581218
2025,louisiana,East Baton Rouge,Democratic,128454,44.70266432807149
2025,louisiana,East Baton Rouge,Other/Unaffiliated,79963,27.827542526239597
2025,louisiana,East Baton Rouge,Republican,78935,27.469793145688907
2025,louisiana,East Carroll,Democratic,2930,62.8755364806867
2025,louisiana,East Carroll,Other/Unaffiliated,932,20
2025,louisiana,East Carroll,Republican,798,17.124463519313306
2025,louisiana,East Feliciana,Democratic,5493,40.40158870255958
